LATITUDE;LONGITUDE;STATES
341081;-853388;GA
437229;-973893;SD
384298;-824489;OH
421008;-887619;IL
389021;-766973;MD
438815;-1214368;OR
428968;-928041;IA
351164;-78136;NC
308441;-833085;GA
640603;-1457058;AK
358245;-911294;AR
447777;-1226098;OR
395328;-773097;MD
482829;-1217136;WA
44997;-917264;WI
446105;-956721;MN
346881;-903809;MS
428707;-723225;NH
329849;-845819;GA
364161;-826242;TN
419862;-719033;CT
381683;-971043;KS
432671;-825374;MI
33005;-974856;TX
376927;-816324;WV
295015;-815936;FL
359528;-962003;OK
412343;-951394;IA
409348;-879343;IL
375134;-876959;KY
418993;-837136;MI
408839;-735582;NY
412215;-732442;CT
333585;-942551;TX
462698;-1181509;WA
343071;-826636;SC
353494;-824825;NC
35682;-89577;TN
336418;-972186;TX
354268;-942358;AR
338984;-1139962;AZ
405906;-735796;NY
360349;-882466;TN
33815;-794443;SC
334699;-952136;TX
355483;-985795;OK
432553;-762294;NY
401289;-794649;PA
388234;-943612;MO
322862;-1040976;NM
183105;-653029;PR
408604;-856023;IN
382942;-773266;VA
380935;-914529;MO
432202;-857539;MI
352762;-1125018;AZ
350361;-1076162;NM
46589;-1191566;WA
421673;-957909;IA
406505;-972838;NE
352964;-797323;NC
401635;-79061;PA
375212;-796893;VA
405809;-76617;PA
417165;-801364;PA
184457;-666364;PR
412396;-744833;NJ
456548;-924646;WI
411543;-773522;PA
383536;-1222556;CA
409196;-809964;OH
394646;-1212633;CA
351746;-877442;TN
402286;-1040724;CO
302126;-917126;LA
283395;-822786;FL
431749;-1017323;SD
455718;-924666;WI
396268;-1108332;UT
413041;-749933;PA
392874;-803158;WV
437603;-967371;SD
383479;-947613;KS
350026;-1073122;NM
361963;-78.72;NC
399219;-779073;PA
463366;-1170414;WA
366816;-1197318;CA
450427;-920384;WI
348666;-843218;GA
369707;-1206467;CA
325897;-903158;MS
471939;-884054;MI
18.15;-661569;PR
33296;-977986;TX
454121;-926644;MN
436003;-1232875;OR
356188;-1088345;NM
339356;-1166873;CA
447219;-1239187;OR
459902;-959791;MN
329699;-934464;LA
347859;-783947;NC
40069;-80781;OH
384162;-906777;MO
356535;-802702;NC
334288;-818905;SC
365781;-798583;VA
444916;-701923;ME
334801;-804852;SC
391283;-755396;DE
378747;-1220585;CA
410424;-768764;PA
377117;-812525;WV
305929;-846876;FL
393586;-842504;OH
180142;-664207;PR
401592;-760508;PA
394973;-787646;WV
392728;-882419;IL
394933;-746091;NJ
409298;-94981;IA
395142;-1199772;NV
343857;-102115;TX
385942;-923312;MO
356123;-878429;TN
392653;-1036857;CO
345509;-936309;AR
377102;-757434;VA
405272;-794693;PA
399473;-759754;PA
423709;-880122;IL
473147;-959673;MN
40115;-798388;PA
321271;-991658;TX
314383;-847253;GA
342006;-902845;MS
419213;-855259;MI
429542;-1233644;OR
389436;-83654;OH
374912;-1199722;CA
351998;-924503;AR
398101;-1010418;KS
266276;-801153;FL
332619;-880951;AL
367402;-933797;MO
348496;-850393;GA
370376;-950923;KS
393628;-751351;NJ
341393;-1143604;CA
390801;-845629;KY
423372;-888696;IL
425792;-724925;MA
405687;-85767;IN
431451;-788777;NY
409862;-759703;PA
354855;-968951;OK
397151;-886337;IL
387165;-1234527;CA
313431;-1099336;AZ
433292;-787171;NY
453901;-927531;MN
429899;-978642;SD
378097;-1207115;CA
440915;-720236;NH
402279;-903565;IL
399017;-830859;OH
404724;-753212;PA
434142;-70581;ME
386634;-760518;MD
273823;-825167;FL
39518;-890478;IL
364458;-978634;OK
421762;-846456;MI
415439;-732048;CT
410038;-955842;IA
285375;-826208;FL
441423;-720256;NH
403814;-876699;IL
424443;-850187;MI
413237;-834363;OH
34086;-1099149;AZ
405545;-817998;OH
410186;-768765;PA
418858;-910581;IA
407853;-765366;PA
345047;-901946;MS
390192;-77081;MD
403791;-120584;CA
386702;-807717;WV
404587;-841782;OH
385391;-75066;DE
401365;-952337;MO
389384;-769492;MD
334977;-865421;AL
394389;-885953;IL
310572;-951268;TX
34964;-979447;OK
267775;-800367;FL
395463;-1063871;CO
401873;-767269;PA
361298;-816706;NC
412493;-841292;OH
385029;-860152;IN
421052;-792777;NY
411484;-916575;IA
390734;-915692;MO
428164;-1148974;ID
317123;-97236;TX
398947;-753852;PA
219187;-159624;HI
357331;-806817;NC
414765;-751779;PA
404668;-1114096;UT
550858;-1622978;AK
369679;-79871;VA
30718;-974411;TX
356175;-1184047;CA
184328;-664409;PR
348607;-875268;AL
414108;-797048;PA
362976;-959963;OK
375689;-1187463;CA
393407;-954612;KS
411993;-857033;IN
399183;-824791;OH
486483;-1187333;WA
400383;-910664;IL
364377;-992048;OK
433799;-929178;IA
411288;-723419;NY
406497;-798492;PA
477752;-971054;ND
31047;-925258;LA
438295;-832702;MI
445531;-913876;WI
392777;-746333;NJ
430125;-859061;MI
414011;-82808;OH
398859;-943634;MO
373771;-1151678;NV
190415;-1556254;HI
381573;-1077545;CO
337198;-943979;AR
411742;-804557;PA
410388;-860249;IN
411593;-926304;IA
421773;-740226;NY
404076;-844792;OH
451356;-947769;MN
428417;-918038;IA
404875;-839266;OH
396281;-1116413;UT
430291;-75271;NY
420261;-858131;MI
372126;-1087265;CO
335173;-1168107;CA
349579;-967538;OK
381304;-1040264;CO
443827;-123111;OR
396738;-857052;IN
405769;-858803;IN
339599;-921936;AR
284463;-964205;TX
333686;-96072;TX
370876;-817633;VA
444915;-845914;MI
425938;-760975;NY
373619;-88487;IL
391314;-1231648;CA
344383;-846998;GA
407201;-993755;NE
258143;-813603;FL
350357;-766816;NC
413536;-890109;IL
428536;-749862;NY
445283;-947231;MN
397004;-891185;IL
312065;-819814;GA
318392;-100986;TX
359468;-804045;NC
403465;-759827;PA
418049;-834426;MI
42752;-927957;IA
407153;-880108;IL
194274;-1552213;HI
406665;-752041;PA
369507;-901586;MO
310552;-853008;AL
342988;-943331;AR
40961;-74497;NJ
370775;-1201937;CA
33937;-862004;AL
41623;-871932;IN
341256;-962636;OK
382153;-814442;WV
388266;-768897;MD
487075;-1194409;WA
33182;-947402;TX
431965;-1124356;ID
364451;-806351;NC
345362;-792928;NC
286114;-820493;FL
18324;-658715;PR
310342;-919818;LA
38314;-1211596;CA
405656;-802143;PA
354794;-815227;NC
380501;-856682;KY
357305;-916856;AR
332287;-800386;SC
403627;-759565;PA
316248;-828877;GA
448744;-916862;WI
318955;-1004857;TX
313785;-859228;AL
446743;-888903;WI
304003;-877749;AL
39353;-778375;WV
389215;-973692;KS
342877;-787085;NC
332291;-969985;TX
351276;-946686;OK
400038;-783736;PA
419592;-853229;MI
357159;-1060582;NM
366694;-930472;MO
388072;-75.59;DE
362349;-888252;TN
28939;-814308;FL
331448;-1057897;NM
395328;-744852;NJ
325573;-856692;AL
358813;-845715;TN
29857;-943185;TX
397992;-884626;IL
402141;-846344;OH
36564;-844455;TN
396561;-1108461;UT
388534;-781325;VA
401929;-863592;IN
404947;-843151;OH
365737;-851342;TN
362587;-80236;NC
332896;-961945;TX
308603;-820214;GA
406207;-808345;OH
326968;-80273;SC
36.78;-81828;VA
294133;-896052;LA
410046;-986007;NE
386353;-756024;DE
387083;-902921;MO
341695;-800649;SC
362819;-925212;AR
394217;-89459;IL
369538;-1129813;AZ
436753;-116821;ID
479731;-1223577;WA
35972;-89388;TN
332367;-885781;MS
359747;-886689;TN
429648;-921965;IA
30792;-837899;GA
394432;-90873;IL
391923;-847244;OH
366679;-978024;OK
406682;-812598;OH
400314;-798913;PA
403122;-78905;PA
377522;-818923;WV
354128;-895412;TN
287446;-1004934;TX
375611;-889557;IL
389695;-1213552;CA
336372;-869002;AL
46153;-95329;MN
290484;-812966;FL
403274;-760042;PA
356833;-1087709;NM
382647;-768496;MD
355661;-90043;AR
346512;-803866;SC
414372;-907165;IL
40463;-782049;PA
316006;-1001853;TX
443026;-927872;MN
446767;-856564;MI
348102;-79546;NC
426485;-883599;WI
438322;-880147;WI
392278;-928393;MO
479918;-1220517;WA
323326;-906055;MS
324351;-96224;TX
364925;-915413;AR
374919;-871343;KY
341976;-1100272;AZ
387251;-903058;MO
33.52;-964844;TX
310732;-814206;GA
419792;-786063;PA
331405;-1002253;TX
348892;-864226;AL
417965;-860836;MI
394197;-802833;WV
209277;-1566794;HI
365762;-781107;VA
416564;-804225;PA
406739;-857222;IN
21581;-1578901;HI
41039;-805463;OH
362053;-947888;OK
450521;-921658;WI
320322;-895247;MS
414648;-837043;OH
465575;-1222815;WA
401898;-852037;IN
433348;-858094;MI
380153;-896188;IL
347064;-1067318;NM
441646;-725038;VT
359225;-1106569;AZ
422127;-86376;MI
415945;-754813;PA
385843;-760965;MD
375703;-1017447;KS
289067;-824946;FL
406745;-746592;NJ
410407;-764175;PA
397668;-754982;DE
331643;-864412;AL
409203;-892916;IL
322963;-1025298;TX
453358;-1180492;OR
365948;-1016224;OK
297965;-961051;TX
410144;-76385;PA
378773;-891142;IL
446706;-123216;OR
426411;-862083;MI
454326;-84989;MI
387695;-885067;IL
358576;-1106338;AZ
391961;-952083;KS
438971;-858531;MI
363149;-855322;TN
452491;-922675;WI
364521;-89968;MO
263147;-986336;TX
349495;-837531;GA
457143;-1239165;OR
383992;-913305;MO
408015;-80125;PA
357514;-81527;NC
29.54;-825186;FL
392276;-816265;WV
473805;-931666;MN
333569;-97696;TX
351434;-768084;NC
42613;-770922;NY
396426;-775933;MD
292584;-959436;TX
417343;-746112;NY
467066;-924287;MN
396787;-844275;OH
337323;-872802;AL
483612;-1246115;WA
392344;-922824;MO
414006;-905627;IL
366254;-811511;VA
389701;-844607;KY
381906;-94031;MO
347788;-979572;OK
419797;-1146645;NV
344028;-79903;SC
399621;-742358;NJ
334176;-998158;TX
356525;-820191;NC
344012;-111.51;AZ
489882;-1230577;WA
413957;-752731;PA
393769;-813933;OH
379633;-1216511;CA
408949;-956736;IA
400819;-822761;OH
40848;-896719;IL
327196;-840104;GA
316509;-950708;TX
386121;-891193;IL
339768;-810349;SC
379851;-859556;KY
441524;-879516;WI
408811;-751861;PA
349762;-819026;SC
347511;-106653;NM
41407;-758503;PA
336703;-1015361;TX
403683;-769296;PA
409446;-874502;IN
419933;-919672;IA
409174;-84705;OH
639454;-1490151;AK
384327;-814771;WV
367009;-799424;VA
29298;-949159;TX
378414;-886148;IL
437062;-925701;MN
401157;-760517;PA
427456;-895899;WI
333639;-1170675;CA
370042;-91327;MO
40744;-817467;OH
294501;-826391;FL
447412;-94712;MN
414215;-720854;CT
266753;-80108;FL
400892;-912858;IL
349972;-792292;NC
399286;-86626;IN
409529;-730904;NY
453525;-1172304;OR
411132;-1149535;NV
397117;-889965;IL
314366;-1061033;TX
414327;-815291;OH
412798;-754016;PA
400864;-985222;NE
449245;-927657;MN
432235;-1123755;ID
404336;-893139;IL
446627;-1111057;MT
324491;-894889;MS
382669;-904325;MO
414666;-90717;IA
45631;-1089253;MT
324522;-998665;TX
329362;-804803;SC
319488;-834569;GA
310729;-83196;GA
348623;-807489;NC
406635;-813643;OH
389796;-770693;MD
312467;-939744;TX
431372;-790352;NY
405072;-806115;WV
474994;-927691;MN
408019;-756611;PA
421054;-842487;MI
394283;-856287;IN
405666;-88616;IL
413239;-856979;IN
394598;-802185;WV
406189;-986576;NE
421062;-936461;IA
39658;-893905;IL
406818;-965039;NE
362763;-817829;NC
357894;-782047;NC
329302;-95869;TX
431031;-775193;NY
383836;-975381;KS
275297;-827339;FL
391814;-76957;MD
38544;-1216852;CA
399671;-847082;OH
373202;-823522;KY
407486;-818333;OH
182774;-671219;PR
396178;-1198231;NV
297355;-812413;FL
423775;-973578;NE
427069;-894367;WI
400614;-1221482;CA
301517;-942711;TX
264423;-980146;TX
411819;-881926;IL
438279;-944366;MN
374378;-100988;KS
436843;-885476;WI
349073;-1168235;CA
347003;-925794;AR
441293;-1031286;SD
396522;-83555;OH
394867;-77698;MD
342338;-1024091;TX
381579;-784688;VA
442074;-938175;MN
390393;-947685;KS
406539;-81455;OH
37906;-1220345;CA
287107;-811801;FL
407522;-77169;PA
454498;-925579;WI
336623;-876079;AL
32455;-975302;TX
406684;-790134;PA
480824;-1142344;MT
403389;-763997;PA
420435;-978318;NE
342282;-797357;SC
379365;-859915;KY
373867;-939579;MO
413313;-777477;PA
389077;-958158;KS
477904;-1223851;WA
410487;-890523;IL
388538;-991473;KS
366764;-788943;VA
401294;-866099;IN
37997;-838926;KY
423926;-776955;NY
474736;-1159227;ID
33775;-812502;SC
361249;-88992;TN
341705;-863224;AL
485113;-1109663;MT
408338;-736948;NY
346256;-862792;AL
412431;-963959;NE
317369;-993254;TX
406648;-787093;PA
296943;-972972;TX
420139;-865243;MI
377277;-806436;WV
38612;-956844;KS
396459;-741835;NJ
302007;-950956;TX
392267;-773101;MD
281439;-969888;TX
391954;-1211942;CA
31739;-1110738;AZ
391915;-964185;KS
404496;-1123672;UT
345326;-858975;AL
37937;-869842;IN
300451;-947373;TX
377793;-891189;IL
396791;-966593;KS
340665;-1025243;TX
381988;-873141;IN
307462;-832253;GA
480553;-1219811;WA
434233;-1232969;OR
400837;-1053313;CO
35303;-771567;NC
306772;-86831;FL
361556;-989304;OK
442029;-1033433;SD
348464;-809061;SC
300522;-943331;TX
408953;-973455;NE
311207;-921584;LA
38325;-1230309;CA
399197;-1118258;UT
369609;-781284;VA
418669;-808791;OH
349196;-833854;GA
310714;-840922;GA
335444;-905373;MS
414073;-736286;NY
305789;-1038946;TX
414025;-747175;NY
179847;-663174;PR
388247;-861711;IN
412856;-96285;NE
404936;-901933;IL
407463;-909094;IL
197449;-1550984;HI
430895;-843889;MI
371267;-805048;VA
627762;-1645157;AK
366957;-844768;KY
423303;-759682;NY
396768;-1202448;CA
46931;-1222841;WA
37.43;-839859;KY
389118;-1226084;CA
365205;-946103;MO
406353;-911645;IL
379122;-85314;KY
361866;-820706;TN
428956;-827689;MI
388797;-823791;OH
626902;-1646305;AK
483118;-1165172;ID
340774;-858742;AL
396574;-880275;IL
419955;-765442;PA
406081;-798401;PA
449075;-1071674;WY
304255;-849773;FL
428928;-932086;IA
404955;-896524;IL
293214;-994696;TX
482433;-1011333;ND
341681;-1142667;AZ
334061;-1108422;AZ
331954;-1043687;NM
367313;-1025095;OK
350538;-831976;NC
386108;-819817;WV
359882;-1060005;NM
417042;-707629;MA
365595;-961383;OK
402324;-768253;PA
340324;-859253;AL
379139;-1212831;CA
378976;-811737;WV
184428;-662321;PR
350579;-862689;TN
369617;-1125195;AZ
349348;-838472;GA
291876;-988524;TX
419662;-781907;PA
410743;-858923;IN
298444;-97839;TX
335341;-793533;SC
370647;-932531;MO
337322;-1018435;TX
334221;-93067;AR
357454;-946428;OK
402016;-763675;PA
420133;-1214096;OR
310755;-979725;TX
402697;-103829;CO
410566;-757802;PA
377881;-1144005;NV
338292;-985403;TX
354375;-936647;AR
371875;-952898;KS
414498;-956173;IA
394936;-872667;IN
620911;-1637209;AK
363033;-78406;NC
39891;-855799;IN
350193;-907317;AR
42477;-961851;IA
460043;-985254;ND
462358;-976696;ND
386058;-894321;IL
352146;-794916;NC
411471;-747494;NJ
300484;-820725;FL
352652;-810805;NC
349696;-947212;OK
418442;-916938;IA
333775;-938825;AR
356536;-1203831;CA
396748;-898473;IL
34616;-978207;OK
467471;-951012;MN
386825;-772606;VA
258647;-803516;FL
355901;-804581;NC
410409;-795024;PA
343897;-1030513;NM
410955;-804953;PA
398313;-757565;PA
338589;-892878;MS
372402;-874668;KY
29944;-902967;LA
47355;-1227773;WA
338923;-804396;SC
393507;-866665;IN
412552;-739621;NY
338771;-939217;AR
399855;-888197;IL
415215;-850614;IN
379668;-1221361;CA
414436;-840078;OH
405579;-1240822;CA
426462;-924626;IA
417395;-735733;NY
400701;-740482;NJ
35157;-991736;OK
389083;-1069606;CO
357563;-841319;TN
397432;-922602;MO
421262;-770356;NY
373367;-779882;VA
34012;-1024147;TX
384334;-851689;KY
441415;-881611;WI
369555;-101068;OK
343455;-831107;GA
34645;-824738;SC
434497;-892388;WI
412825;-724063;CT
382913;-1212318;CA
417481;-70667;MA
347986;-861228;AL
404923;-80297;PA
368659;-814045;VA
406469;-805998;OH
455242;-1094473;MT
349551;-785137;NC
407409;-75256;PA
320724;-912392;LA
46051;-1163498;ID
487904;-1054206;MT
408992;-800487;PA
380276;-1076734;CO
387726;-934237;MO
43.33;-967683;SD
409546;-725807;NY
409505;-797401;PA
372741;-971696;KS
395606;-756514;DE
348387;-896144;MS
301135;-946426;TX
395204;-810684;OH
420866;-852356;MI
41753;-743724;NY
418901;-83779;MI
395423;-1052967;CO
314033;-947182;TX
352324;-1006001;TX
43237;-947504;IA
365907;-896132;MO
318271;-1076422;NM
387539;-775248;VA
372754;-875066;KY
412441;-79431;PA
332446;-87.68;AL
290496;-818875;FL
434186;-842311;MI
315823;-862569;AL
412724;-1103342;WY
474451;-981259;ND
430366;-766263;NY
339368;-837102;GA
284417;-82461;FL
427379;-903346;WI
39675;-800678;WV
378311;-866304;KY
443862;-975496;SD
392935;-849641;IN
38514;-1060944;CO
362096;-837485;TN
409756;-804878;PA
298606;-906337;LA
387141;-902895;MO
370206;-796837;VA
480858;-1146711;MT
412053;-905863;IL
400446;-745547;NJ
372164;-802245;VA
446016;-749738;NY
371738;-1059373;CO
438939;-934939;MN
39064;-1201434;CA
304202;-920438;LA
431815;-848462;MI
391505;-847405;OH
317085;-856109;AL
442746;-941881;MN
407637;-872951;IN
350609;-1064587;NM
350324;-895612;TN
310789;-940269;TX
363995;-781575;NC
361707;-1193516;CA
402438;-881876;IL
406413;-775803;PA
355472;-919734;AR
381483;-765201;MD
442147;-897624;WI
411259;-914381;IA
402083;-750733;PA
422328;-962247;IA
322351;-973745;TX
401699;-756599;PA
402053;-805629;WV
323141;-970051;TX
383922;-753494;MD
286334;-819986;FL
328008;-947182;TX
372754;-820988;VA
33871;-1015974;TX
341162;-863902;AL
430883;-706988;ME
461694;-1235822;OR
348531;-808333;SC
435019;-885863;WI
436549;-947275;MN
34096;-967996;OK
350718;-797595;NC
408032;-808772;OH
361767;-824494;TN
384776;-1208584;CA
31463;-908509;MS
411263;-741706;NY
419312;-719555;CT
416743;-855765;IN
181194;-662601;PR
464368;-1098353;MT
39932;-779958;PA
380905;-90575;MO
430864;-956207;IA
386858;-902869;MO
426567;-1228135;OR
335172;-903444;MS
289627;-960645;TX
394421;-845298;OH
411159;-975912;NE
318857;-1002955;TX
358125;-805563;NC
379636;-97146;KS
376627;-976793;KS
400093;-771159;PA
43554;-920075;MN
384562;-826978;KY
394799;-1114918;UT
424301;-970986;NE
386145;-873532;IN
462359;-1121198;MT
325931;-894578;MS
460034;-102635;ND
432182;-885159;WI
297092;-901217;LA
420577;-947266;IA
365054;-1017872;OK
439208;-1227819;OR
469189;-1040055;ND
454506;-949998;MN
385462;-752458;DE
284716;-824349;FL
424708;-917375;IA
386655;-870493;IN
182922;-667348;PR
367055;-1198516;CA
422656;-104743;WY
353895;-1206081;CA
372805;-81245;WV
606154;-1513159;AK
409426;-77792;PA
313804;-841592;GA
348776;-964129;OK
417435;-868521;IN
378156;-811491;WV
384684;-1230148;CA
404886;-870872;IN
411425;-722771;NY
321602;-95438;TX
392963;-807751;WV
366707;-939399;MO
43738;-704236;ME
292803;-986556;TX
322507;-1067626;NM
414525;-834839;OH
402994;-798555;PA
41357;-786101;PA
412801;-759649;PA
414893;-915567;IA
454435;-99.03;SD
312692;-836843;GA
347532;-967088;OK
395705;-829471;OH
395306;-880201;IL
374239;-883501;IL
347523;-950409;OK
426845;-103416;NE
401294;-1117362;UT
382865;-855849;KY
347244;-816844;SC
382506;-1227888;CA
384242;-756871;MD
314952;-87969;AL
468431;-1014178;ND
415191;-80047;PA
375697;-818906;WV
474602;-1148842;MT
351334;-96778;OK
408698;-74881;NJ
398367;-75022;NJ
38522;-852195;KY
375335;-892545;IL
426715;-892084;WI
30.83;-906698;LA
415006;-1119344;UT
363012;-949978;OK
374741;-1084998;CO
46953;-1126693;MT
453255;-945456;MN
342306;-986875;OK
427206;-962519;IA
428836;-1063492;WY
382447;-757828;MD
446425;-901048;WI
380237;-976715;KS
416988;-717339;RI
390175;-927406;MO
296691;-1000108;TX
395088;-745922;NJ
442823;-966868;SD
39688;-763876;MD
40179;-83439;OH
408158;-736379;NY
360325;-949559;OK
32702;-926575;LA
317514;-966523;TX
401222;-798799;PA
415761;-744856;NY
339764;-896845;MS
473755;-1195044;WA
401096;-788043;PA
401528;-807079;OH
487247;-1161953;ID
420492;-903971;IA
418465;-1036706;NE
341854;-968981;OK
402327;-759762;PA
358792;-960678;OK
373426;-789862;VA
342609;-866083;AL
353401;-96136;OK
447046;-1228508;OR
388256;-1043829;CO
352335;-815159;NC
408691;-961399;NE
356411;-1184047;CA
466215;-975956;ND
43342;-960034;IA
381697;-877834;IN
462685;-1002337;ND
375105;-118375;CA
415786;-903399;IL
407742;-983708;NE
398099;-752137;NJ
418106;-1121403;UT
332524;-83903;GA
404858;-944135;MO
427014;-881291;WI
381685;-812991;WV
382825;-855784;KY
41301;-834717;OH
331154;-1119081;AZ
389423;-749378;NJ
322389;-964978;TX
341422;-862218;AL
432497;-894993;WI
259227;-974141;TX
47313;-1224154;WA
412346;-79536;PA
40032;-808171;OH
455261;-925015;WI
190698;-1555751;HI
407459;-956447;IA
335999;-963662;TX
450536;-932501;MN
40088;-870655;IN
332797;-850985;GA
443635;-971338;SD
402125;-885084;IL
29652;-848881;FL
321535;-1067269;NM
383724;-787327;VA
466628;-924067;MN
435133;-925079;MN
473301;-1168849;ID
218834;-159.46;HI
422361;-738822;NY
336175;-1144883;AZ
384417;-929902;MO
406018;-736647;NY
403263;-808955;OH
412766;-989677;NE
358246;-950823;OK
410514;-830137;OH
363911;-924732;AR
420649;-918005;IA
329074;-936991;LA
181016;-658342;PR
371351;-814212;VA
343579;-860037;AL
180585;-666569;PR
403533;-759892;PA
379727;-820215;WV
330322;-847163;GA
38937;-835753;OH
30246;-925135;LA
396278;-787896;WV
440233;-900717;WI
370787;-766778;VA
289822;-980217;TX
401421;-749075;PA
407809;-737254;NY
34907;-772324;NC
458709;-1120976;MT
350422;-1019084;TX
408664;-873653;IN
409604;-828547;OH
438616;-760001;NY
180656;-665687;PR
355578;-947434;OK
386159;-890541;IL
463339;-1142232;MT
386663;-807116;WV
371688;-80511;VA
416877;-88.98;IL
359202;-948825;OK
361171;-983167;OK
396892;-865234;IN
345816;-859849;AL
352342;-886131;TN
354325;-857433;TN
368103;-1217212;CA
34972;-1063369;NM
326863;-833433;GA
341772;-975915;OK
390115;-123374;CA
403635;-787919;PA
410426;-784466;PA
418331;-90838;IA
305898;-951307;TX
422478;-736462;NY
208671;-1563381;HI
31262;-1008208;TX
450694;-852625;MI
40015;-761529;PA
405327;-769594;PA
433263;-767044;NY
456425;-1219688;WA
407511;-884096;IL
305862;-984187;TX
387868;-897789;IL
344741;-793258;SC
415842;-1092801;WY
433441;-886031;WI
407947;-737492;NY
39816;-970487;KS
